id,value,name,isParent
462,320211,滨湖区,FALSE
464,320281,江阴市,FALSE
466,320282,宜兴市,FALSE
469,320300,徐州市本级,FALSE
471,320302,鼓楼区,FALSE
473,320303,云龙区,FALSE
475,320304,九里区,FALSE
477,320305,贾汪区,FALSE
479,320311,泉山区,FALSE
481,320321,丰县,FALSE
483,320322,沛县,FALSE
485,320323,铜山县,FALSE
487,320324,睢宁县,FALSE
489,320381,新沂市,FALSE
491,320382,邳州市,FALSE
494,320400,常州市本级,FALSE
496,320402,天宁区,FALSE
498,320404,钟楼区,FALSE
500,320405,戚墅堰区,FALSE
502,320411,新北区,FALSE
504,320412,武进区,FALSE
506,320481,溧阳市,FALSE
508,320482,金坛市,FALSE
511,320500,苏州市本级,FALSE
513,320502,沧浪区,FALSE
515,320503,平江区,FALSE
517,320504,金阊区,FALSE
519,320505,虎丘区,FALSE
521,320506,吴中区,FALSE
523,320507,相城区,FALSE
525,320581,常熟市,FALSE
527,320582,张家港市,FALSE
529,320583,昆山市,FALSE
531,320584,吴江市,FALSE
533,320585,太仓市,FALSE
536,320600,南通市本级,FALSE
538,320602,崇川区,FALSE
540,320611,港闸区,FALSE
542,320621,海安县,FALSE
544,320623,如东县,FALSE
546,320681,启东市,FALSE
548,320682,如皋市,FALSE
550,320683,通州市,FALSE
552,320684,海门市,FALSE
555,320700,连云港市本级,FALSE
557,320703,连云区,FALSE
559,320705,新浦区,FALSE
561,320706,海州区,FALSE
563,320721,赣榆县,FALSE
565,320722,东海县,FALSE
567,320723,灌云县,FALSE
569,320724,灌南县,FALSE
572,320800,淮安市本级,FALSE
574,320802,清河区,FALSE
576,320803,楚州区,FALSE
578,320804,淮阴区,FALSE
580,320811,清浦区,FALSE
582,320826,涟水县,FALSE
584,320829,洪泽县,FALSE
586,320830,盱眙县,FALSE
588,320831,金湖县,FALSE
591,320900,盐城市本级,FALSE
593,320902,亭湖区,FALSE
595,320903,盐都区,FALSE
597,320921,响水县,FALSE
599,320922,滨海县,FALSE
601,320923,阜宁县,FALSE
603,320924,射阳县,FALSE
605,320925,建湖县,FALSE
607,320981,东台市,FALSE
609,320982,大丰市,FALSE
612,321000,扬州市本级,FALSE
614,321002,广陵区,FALSE
616,321003,邗江区,FALSE
618,321011,维扬区,FALSE
620,321023,宝应县,FALSE
622,321081,仪征市,FALSE
624,321084,高邮市,FALSE
626,321088,江都市,FALSE
629,321100,镇江市本级,FALSE
631,321102,京口区,FALSE
633,321111,润州区,FALSE
635,321112,丹徒区,FALSE
637,321181,丹阳市,FALSE
639,321182,扬中市,FALSE
641,321183,句容市,FALSE
644,321200,泰州市本级,FALSE
646,321202,海陵区,FALSE
648,321203,高港区,FALSE
650,321281,兴化市,FALSE
652,321282,靖江市,FALSE
654,321283,泰兴市,FALSE
656,321284,姜堰市,FALSE
659,321300,宿迁市本级,FALSE
661,321302,宿城区,FALSE
663,321311,宿豫区,FALSE
665,321322,沭阳县,FALSE
667,321323,泗阳县,FALSE
669,321324,泗洪县,FALSE
673,330100,杭州市本级,FALSE
675,330102,上城区,FALSE
677,330103,下城区,FALSE
679,330104,江干区,FALSE
681,330105,拱墅区,FALSE
683,330106,西湖区,FALSE
685,330108,滨江区,FALSE
689,330110,余杭区,FALSE
691,330122,桐庐县,FALSE
693,330127,淳安县,FALSE
687,330181,萧山区,FALSE
695,330182,建德市,FALSE
697,330183,富阳市,FALSE
699,330185,临安市,FALSE
702,330200,宁波市本级,FALSE
704,330203,海曙区,FALSE
706,330204,江东区,FALSE
708,330205,江北区,FALSE
710,330206,北仑区,FALSE
712,330211,镇海区,FALSE
714,330212,鄞州区,FALSE
716,330225,象山县,FALSE
718,330226,宁海县,FALSE
720,330281,余姚市,FALSE
722,330282,慈溪市,FALSE
724,330283,奉化市,FALSE
727,330300,温州市本级,FALSE
729,330302,鹿城区,FALSE
731,330303,龙湾区,FALSE
733,330304,瓯海区,FALSE
735,330322,洞头县,FALSE
737,330324,永嘉县,FALSE
739,330326,平阳县,FALSE
741,330327,苍南县,FALSE
743,330328,文成县,FALSE
745,330329,泰顺县,FALSE
747,330381,瑞安市,FALSE
749,330382,乐清市,FALSE
752,330400,嘉兴市本级,FALSE
754,330402,南湖区,FALSE
756,330411,秀洲区,FALSE
758,330421,嘉善县,FALSE
760,330424,海盐县,FALSE
762,330481,海宁市,FALSE
764,330482,平湖市,FALSE
766,330483,桐乡市,FALSE
769,330500,湖州市本级,FALSE
771,330502,吴兴区,FALSE
773,330503,南浔区,FALSE
7986,330504,湖州经济开发区,FALSE
775,330521,德清县,FALSE
777,330522,长兴县,FALSE
779,330523,安吉县,FALSE
782,330600,绍兴市本级,FALSE
784,330602,越城区,FALSE
786,330621,绍兴县,FALSE
788,330624,新昌县,FALSE
790,330681,诸暨市,FALSE
792,330682,上虞市,FALSE
794,330683,嵊州市,FALSE
797,330700,金华市本级,FALSE
799,330702,婺城区,FALSE
801,330721,金东区,FALSE
803,330723,武义县,FALSE
805,330726,浦江县,FALSE
807,330727,磐安县,FALSE
809,330781,兰溪市,FALSE
811,330782,义乌市,FALSE
813,330783,东阳市,FALSE
815,330784,永康市,FALSE
818,330800,衢州市本级,FALSE
820,330802,柯城区,FALSE
822,330821,衢江区,FALSE
824,330822,常山县,FALSE
826,330824,开化县,FALSE
828,330825,龙游县,FALSE
830,330881,江山市,FALSE
833,330900,舟山市本级,FALSE
835,330902,定海区,FALSE
837,330903,普陀区,FALSE
839,330921,岱山县,FALSE
841,330922,嵊泗县,FALSE
844,331000,台州市本级,FALSE
846,331002,椒江区,FALSE
848,331003,黄岩区,FALSE
850,331004,路桥区,FALSE
852,331021,玉环县,FALSE
854,331022,三门县,FALSE
856,331023,天台县,FALSE
858,331024,仙居县,FALSE
860,331081,温岭市,FALSE
862,331082,临海市,FALSE
7984,331099,台州经济开发区,FALSE
865,331100,丽水市本级,FALSE
867,331102,莲都区,FALSE
869,331121,青田县,FALSE
871,331122,缙云县,FALSE
873,331123,遂昌县,FALSE
875,331124,松阳县,FALSE
877,331125,云和县,FALSE
879,331126,庆元县,FALSE
881,331127,景宁畲族自治县,FALSE
883,331181,龙泉市,FALSE
887,340100,合肥市本级,FALSE
889,340102,瑶海区,FALSE
891,340103,庐阳区,FALSE
893,340104,蜀山区,FALSE
895,340111,包河区,FALSE
897,340121,长丰县,FALSE
899,340122,肥东县,FALSE
901,340123,肥西县,FALSE
904,340200,芜湖市本级,FALSE
906,340202,镜湖区,FALSE
908,340203,弋江区,FALSE
910,340207,鸠江区,FALSE
912,340208,三山区,FALSE
914,340221,芜湖县,FALSE
916,340222,繁昌县,FALSE
918,340223,南陵县,FALSE
921,340300,蚌埠市本级,FALSE
923,340302,龙子湖区,FALSE
925,340303,蚌山区,FALSE
927,340304,禹会区,FALSE
929,340311,淮上区,FALSE
931,340321,怀远县,FALSE
933,340322,五河县,FALSE
935,340323,固镇县,FALSE
938,340400,淮南市本级,FALSE
940,340402,大通区,FALSE
942,340403,田家庵区,FALSE
944,340404,谢家集区,FALSE
946,340405,八公山区,FALSE
948,340406,潘集区,FALSE
950,340421,凤台县,FALSE
953,340500,马鞍山市本级,FALSE
955,340502,金家庄区,FALSE
957,340503,花山区,FALSE
959,340504,雨山区,FALSE
961,340521,当涂县,FALSE
964,340600,淮北市本级,FALSE
966,340602,杜集区,FALSE
968,340603,相山区,FALSE
970,340604,烈山区,FALSE
972,340621,濉溪县,FALSE
975,340700,铜陵市本级,FALSE
977,340702,铜官山区,FALSE
979,340703,狮子山区,FALSE
981,340711,郊区,FALSE
983,340721,铜陵县,FALSE
986,340800,安庆市本级,FALSE
988,340802,迎江区,FALSE
990,340803,大观区,FALSE
992,340811,宜秀区,FALSE
994,340822,怀宁县,FALSE
996,340823,枞阳县,FALSE
998,340824,潜山县,FALSE
1000,340825,太湖县,FALSE
1002,340826,宿松县,FALSE
1004,340827,望江县,FALSE
1006,340828,岳西县,FALSE
1008,340881,桐城市,FALSE
1011,341000,黄山市本级,FALSE
1013,341002,屯溪区,FALSE
1015,341003,黄山区,FALSE
1017,341004,徽州区,FALSE
1019,341021,歙县,FALSE
1021,341022,休宁县,FALSE
1023,341023,黟县,FALSE
1025,341024,祁门县,FALSE
1028,341100,滁州市本级,FALSE
1030,341102,琅琊区,FALSE
1032,341103,南谯区,FALSE
1034,341122,来安县,FALSE
1036,341124,全椒县,FALSE
1038,341125,定远县,FALSE
1040,341126,凤阳县,FALSE
1042,341181,天长市,FALSE
1044,341182,明光市,FALSE
1047,341200,阜阳市本级,FALSE
1049,341202,颍州区,FALSE
1051,341203,颍东区,FALSE
1053,341204,颍泉区,FALSE
1055,341221,临泉县,FALSE
1057,341222,太和县,FALSE
1059,341225,阜南县,FALSE
1061,341226,颍上县,FALSE
1063,341282,界首市,FALSE
1066,341300,宿州市本级,FALSE
1068,341302,埇桥区,FALSE
1070,341321,砀山县,FALSE
1072,341322,萧县,FALSE
1074,341323,灵璧县,FALSE
1076,341324,泗县,FALSE
1079,341400,巢湖市本级,FALSE
1081,341402,居巢区,FALSE
1083,341421,庐江县,FALSE
1085,341422,无为县,FALSE
1087,341423,含山县,FALSE
1089,341424,和县,FALSE
1092,341500,六安市本级,FALSE
1094,341502,金安区,FALSE
1096,341503,裕安区,FALSE
1098,341521,寿县,FALSE
1100,341522,霍邱县,FALSE
1102,341523,舒城县,FALSE
1104,341524,金寨县,FALSE
1106,341525,霍山县,FALSE
1109,341600,亳州市本级,FALSE
1111,341602,谯城区,FALSE
1113,341621,涡阳县,FALSE
1115,341622,蒙城县,FALSE
1117,341623,利辛县,FALSE
1120,341700,池州市本级,FALSE
1122,341702,贵池区,FALSE
1124,341721,东至县,FALSE
1126,341722,石台县,FALSE
1128,341723,青阳县,FALSE
1131,341800,宣城市本级,FALSE
1133,341802,宣州区,FALSE
1135,341821,郎溪县,FALSE
1137,341822,广德县,FALSE
1139,341823,泾县,FALSE
1141,341824,绩溪县,FALSE
1143,341825,旌德县,FALSE
1145,341881,宁国市,FALSE
1149,350100,福州市本级,FALSE
1151,350102,鼓楼区,FALSE
1153,350103,台江区,FALSE
1155,350104,仓山区,FALSE
1157,350105,马尾区,FALSE
1159,350111,晋安区,FALSE
1161,350121,闽侯县,FALSE
1163,350122,连江县,FALSE
1165,350123,罗源县,FALSE
1167,350124,闽清县,FALSE
1169,350125,永泰县,FALSE
1171,350128,平潭县,FALSE
1173,350181,福清市,FALSE
1175,350182,长乐市,FALSE
1178,350200,厦门市本级,FALSE
1180,350203,思明区,FALSE
1182,350205,海沧区,FALSE
1184,350206,湖里区,FALSE
1186,350211,集美区,FALSE
1188,350212,同安区,FALSE
1190,350213,翔安区,FALSE
1193,350300,莆田市本级,FALSE
1195,350302,城厢区,FALSE
1197,350303,涵江区,FALSE
1199,350304,荔城区,FALSE
1201,350305,秀屿区,FALSE
1203,350322,仙游县,FALSE
1206,350400,三明市本级,FALSE
1208,350402,梅列区,FALSE
1210,350403,三元区,FALSE
1212,350421,明溪县,FALSE
1214,350423,清流县,FALSE
1216,350424,宁化县,FALSE
1218,350425,大田县,FALSE
1220,350426,尤溪县,FALSE
1222,350427,沙县,FALSE
1224,350428,将乐县,FALSE
1226,350429,泰宁县,FALSE
1228,350430,建宁县,FALSE
1230,350481,永安市,FALSE
1233,350500,泉州市本级,FALSE
1235,350502,鲤城区,FALSE
1237,350503,丰泽区,FALSE
1239,350504,洛江区,FALSE
1241,350505,泉港区,FALSE
1243,350521,惠安县,FALSE
1245,350524,安溪县,FALSE
1247,350525,永春县,FALSE
1249,350526,德化县,FALSE
1251,350527,金门县,FALSE
1253,350581,石狮市,FALSE
1255,350582,晋江市,FALSE
1257,350583,南安市,FALSE
1260,350600,漳州市本级,FALSE
1262,350602,芗城区,FALSE
1264,350603,龙文区,FALSE
1266,350622,云霄县,FALSE
1268,350623,漳浦县,FALSE
1270,350624,诏安县,FALSE
1272,350625,长泰县,FALSE
1274,350626,东山县,FALSE
1276,350627,南靖县,FALSE
1278,350628,平和县,FALSE
1280,350629,华安县,FALSE
1282,350681,龙海市,FALSE
1285,350700,南平市本级,FALSE
1287,350702,延平区,FALSE
1289,350721,顺昌县,FALSE
1291,350722,浦城县,FALSE
1293,350723,光泽县,FALSE
1295,350724,松溪县,FALSE
1297,350725,政和县,FALSE
1299,350781,邵武市,FALSE
1301,350782,武夷山市,FALSE
1303,350783,建瓯市,FALSE
1305,350784,建阳市,FALSE
1308,350800,龙岩市本级,FALSE
1310,350802,新罗区,FALSE
1312,350821,长汀县,FALSE
1314,350822,永定县,FALSE
1316,350823,上杭县,FALSE
1318,350824,武平县,FALSE
1320,350825,连城县,FALSE
1322,350881,漳平市,FALSE
1325,350900,宁德市本级,FALSE
1327,350902,蕉城区,FALSE
1329,350921,霞浦县,FALSE
1331,350922,古田县,FALSE
1333,350923,屏南县,FALSE
1335,350924,寿宁县,FALSE
1337,350925,周宁县,FALSE
1339,350926,柘荣县,FALSE
1341,350981,福安市,FALSE
1343,350982,福鼎市,FALSE
1347,360100,南昌市本级,FALSE
1349,360102,东湖区,FALSE
1351,360103,西湖区,FALSE
1353,360104,青云谱区,FALSE
1355,360105,湾里区,FALSE
1357,360111,青山湖区,FALSE
1359,360121,南昌县,FALSE
1361,360122,新建县,FALSE
1363,360123,安义县,FALSE
1365,360124,进贤县,FALSE
1368,360200,景德镇市本级,FALSE
1370,360202,昌江区,FALSE
1372,360203,珠山区,FALSE
1374,360222,浮梁县,FALSE
1376,360281,乐平市,FALSE
1379,360300,萍乡市本级,FALSE
1381,360302,安源区,FALSE
1383,360313,湘东区,FALSE
1385,360321,莲花县,FALSE
1387,360322,上栗县,FALSE
1389,360323,芦溪县,FALSE
1392,360400,九江市本级,FALSE
1394,360402,庐山区,FALSE
1396,360403,浔阳区,FALSE
1398,360421,九江县,FALSE
1400,360423,武宁县,FALSE
1402,360424,修水县,FALSE
1404,360425,永修县,FALSE
1406,360426,德安县,FALSE
1408,360427,星子县,FALSE
1410,360428,都昌县,FALSE
1412,360429,湖口县,FALSE
1414,360430,彭泽县,FALSE
1416,360481,瑞昌市,FALSE
7982,360482,共青城市,FALSE
1419,360500,新余市本级,FALSE
1421,360502,渝水区,FALSE
1423,360521,分宜县,FALSE
1426,360600,鹰潭市本级,FALSE
1428,360602,月湖区,FALSE
1430,360622,余江县,FALSE
1432,360681,贵溪市,FALSE
1435,360700,赣州市本级,FALSE
1437,360702,章贡区,FALSE
1439,360721,赣县,FALSE
1441,360722,信丰县,FALSE
1443,360723,大余县,FALSE
1445,360724,上犹县,FALSE
1447,360725,崇义县,FALSE
1449,360726,安远县,FALSE
1451,360727,龙南县,FALSE
1453,360728,定南县,FALSE
1455,360729,全南县,FALSE
1457,360730,宁都县,FALSE
1459,360731,于都县,FALSE
1461,360732,兴国县,FALSE
1463,360733,会昌县,FALSE
1465,360734,寻乌县,FALSE
1467,360735,石城县,FALSE
1469,360781,瑞金市,FALSE
1471,360782,南康市,FALSE
1474,360800,吉安市本级,FALSE
1476,360802,吉州区,FALSE
1478,360803,青原区,FALSE
1480,360821,吉安县,FALSE
1482,360822,吉水县,FALSE
1484,360823,峡江县,FALSE
1486,360824,新干县,FALSE
1488,360825,永丰县,FALSE
1490,360826,泰和县,FALSE
1492,360827,遂川县,FALSE
1494,360828,万安县,FALSE
1496,360829,安福县,FALSE
1498,360830,永新县,FALSE
1500,360881,井冈山市,FALSE
1503,360900,宜春市本级,FALSE
1505,360902,袁州区,FALSE
1507,360921,奉新县,FALSE
1509,360922,万载县,FALSE
1511,360923,上高县,FALSE
1513,360924,宜丰县,FALSE
1515,360925,靖安县,FALSE
1517,360926,铜鼓县,FALSE
1519,360981,丰城市,FALSE
1521,360982,樟树市,FALSE
1523,360983,高安市,FALSE
1526,361000,抚州市本级,FALSE
1528,361002,临川区,FALSE
1530,361021,南城县,FALSE
1532,361022,黎川县,FALSE
1534,361023,南丰县,FALSE
1536,361024,崇仁县,FALSE
1538,361025,乐安县,FALSE
1540,361026,宜黄县,FALSE
1542,361027,金溪县,FALSE
1544,361028,资溪县,FALSE
1546,361029,东乡县,FALSE
1548,361030,广昌县,FALSE
1551,361100,上饶市本级,FALSE
1553,361102,信州区,FALSE
1555,361121,上饶县,FALSE
1557,361122,广丰县,FALSE
1559,361123,玉山县,FALSE
1561,361124,铅山县,FALSE
1563,361125,横峰县,FALSE
1565,361126,弋阳县,FALSE
1567,361127,余干县,FALSE
1569,361128,鄱阳县,FALSE
1571,361129,万年县,FALSE
1573,361130,婺源县,FALSE
1575,361181,德兴市,FALSE
1579,370100,济南市本级,FALSE
1581,370102,历下区,FALSE
1583,370103,市中区,FALSE
1585,370104,槐荫区,FALSE
1587,370105,天桥区,FALSE
1589,370112,历城区,FALSE
1591,370113,长清区,FALSE
1593,370124,平阴县,FALSE
1595,370125,济阳县,FALSE
1597,370126,商河县,FALSE
1599,370181,章丘市,FALSE
1602,370200,青岛市本级,FALSE
1604,370202,市南区,FALSE
1606,370203,市北区,FALSE
1608,370205,四方区,FALSE
1610,370211,黄岛区,FALSE
1612,370212,崂山区,FALSE
1614,370213,李沧区,FALSE
1616,370214,城阳区,FALSE
1618,370281,胶州市,FALSE
1620,370282,即墨市,FALSE
1622,370283,平度市,FALSE
1624,370284,胶南市,FALSE
1626,370285,莱西市,FALSE
1629,370300,淄博市本级,FALSE
1631,370302,淄川区,FALSE
1633,370303,张店区,FALSE
1635,370304,博山区,FALSE
1637,370305,临淄区,FALSE
1639,370306,周村区,FALSE
1641,370321,桓台县,FALSE
1643,370322,高青县,FALSE
1645,370323,沂源县,FALSE
1648,370400,枣庄市本级,FALSE
1650,370402,市中区,FALSE
1652,370403,薛城区,FALSE
1654,370404,峄城区,FALSE
1656,370405,台儿庄区,FALSE
1658,370406,山亭区,FALSE
1660,370481,滕州市,FALSE
1663,370500,东营市本级,FALSE
1665,370502,东营区,FALSE
1667,370503,河口区,FALSE
1669,370521,垦利县,FALSE
1671,370522,利津县,FALSE
1673,370523,广饶县,FALSE
1676,370600,烟台市本级,FALSE
1678,370602,芝罘区,FALSE
1680,370611,福山区,FALSE
1682,370612,牟平区,FALSE
1684,370613,莱山区,FALSE
1686,370634,长岛县,FALSE
1688,370681,龙口市,FALSE
1690,370682,莱阳市,FALSE
1692,370683,莱州市,FALSE
1694,370684,蓬莱市,FALSE
1696,370685,招远市,FALSE
1698,370686,栖霞市,FALSE
1700,370687,海阳市,FALSE
1703,370700,潍坊市本级,FALSE
1705,370702,潍城区,FALSE
1707,370703,寒亭区,FALSE
1709,370704,坊子区,FALSE
1711,370705,奎文区,FALSE
1713,370724,临朐县,FALSE
1715,370725,昌乐县,FALSE
1717,370781,青州市,FALSE
1719,370782,诸城市,FALSE
1721,370783,寿光市,FALSE
1723,370784,安丘市,FALSE
1725,370785,高密市,FALSE
1727,370786,昌邑市,FALSE
1730,370800,济宁市本级,FALSE
1732,370802,市中区,FALSE
1734,370811,任城区,FALSE
1736,370826,微山县,FALSE
1738,370827,鱼台县,FALSE
1740,370828,金乡县,FALSE
1742,370829,嘉祥县,FALSE
1744,370830,汶上县,FALSE
1746,370831,泗水县,FALSE
1748,370832,梁山县,FALSE
1750,370881,曲阜市,FALSE
1752,370882,兖州市,FALSE
1754,370883,邹城市,FALSE
1757,370900,泰安市本级,FALSE
1759,370902,泰山区,FALSE
1761,370911,岱岳区,FALSE
1763,370921,宁阳县,FALSE
1765,370923,东平县,FALSE
1767,370982,新泰市,FALSE
1769,370983,肥城市,FALSE
1772,371000,威海市本级,FALSE
1774,371002,环翠区,FALSE
1776,371081,文登市,FALSE
1778,371082,荣成市,FALSE
1780,371083,乳山市,FALSE
1783,371100,日照市本级,FALSE
1785,371102,东港区,FALSE
1787,371103,岚山区,FALSE
1789,371121,五莲县,FALSE
1791,371122,莒县,FALSE
1794,371200,莱芜市本级,FALSE
1796,371202,莱城区,FALSE
1798,371203,钢城区,FALSE
1801,371300,临沂市本级,FALSE
1803,371302,兰山区,FALSE
1805,371311,罗庄区,FALSE
1807,371312,河东区,FALSE
1809,371321,沂南县,FALSE
1811,371322,郯城县,FALSE
1813,371323,沂水县,FALSE
1815,371324,苍山县,FALSE
1817,371325,费县,FALSE
1819,371326,平邑县,FALSE
1821,371327,莒南县,FALSE
1823,371328,蒙阴县,FALSE
1825,371329,临沭县,FALSE
1828,371400,德州市本级,FALSE
1830,371402,德城区,FALSE
1832,371421,陵县,FALSE
1834,371422,宁津县,FALSE
1836,371423,庆云县,FALSE
1838,371424,临邑县,FALSE
1840,371425,齐河县,FALSE
1842,371426,平原县,FALSE
1844,371427,夏津县,FALSE
1846,371428,武城县,FALSE
1848,371481,乐陵市,FALSE
1850,371482,禹城市,FALSE
1853,371500,聊城市本级,FALSE
1855,371502,东昌府区,FALSE
1857,371521,阳谷县,FALSE
1859,371522,莘县,FALSE
1861,371523,茌平县,FALSE
1863,371524,东阿县,FALSE
1865,371525,冠县,FALSE
1867,371526,高唐县,FALSE
1869,371581,临清市,FALSE
1872,371600,滨州市本级,FALSE
1874,371602,滨城区,FALSE
1876,371621,惠民县,FALSE
1878,371622,阳信县,FALSE
1880,371623,无棣县,FALSE
1882,371624,沾化县,FALSE
1884,371625,博兴县,FALSE
1886,371626,邹平县,FALSE
1889,371700,菏泽市本级,FALSE
1891,371702,牡丹区,FALSE
1893,371721,曹县,FALSE
1895,371722,单县,FALSE
1897,371723,成武县,FALSE
1899,371724,巨野县,FALSE
1901,371725,郓城县,FALSE
1903,371726,鄄城县,FALSE
1905,371727,定陶县,FALSE
1907,371728,东明县,FALSE
1911,410100,郑州市本级,FALSE
1913,410102,中原区,FALSE
1915,410103,二七区,FALSE
1917,410104,管城回族区,FALSE
1919,410105,金水区,FALSE
1921,410106,上街区,FALSE
1923,410108,惠济区,FALSE
1925,410122,中牟县,FALSE
1927,410181,巩义市,FALSE
1929,410182,荥阳市,FALSE
1931,410183,新密市,FALSE
1933,410184,新郑市,FALSE
1935,410185,登封市,FALSE
1938,410200,开封市本级,FALSE
1940,410202,龙亭区,FALSE
1942,410203,顺河回族区,FALSE
1944,410204,鼓楼区,FALSE
1946,410205,禹王台区,FALSE
1948,410211,金明区,FALSE
1950,410221,杞县,FALSE
1952,410222,通许县,FALSE
1954,410223,尉氏县,FALSE
1956,410224,开封县,FALSE
1958,410225,兰考县,FALSE
1961,410300,洛阳市本级,FALSE
1963,410302,老城区,FALSE
1965,410303,西工区,FALSE
1967,410304,瀍河回族区,FALSE
1969,410305,涧西区,FALSE
1971,410306,吉利区,FALSE
1973,410311,洛龙区,FALSE
1975,410322,孟津县,FALSE
1977,410323,新安县,FALSE
1979,410324,栾川县,FALSE
1981,410325,嵩县,FALSE
1983,410326,汝阳县,FALSE
1985,410327,宜阳县,FALSE
1987,410328,洛宁县,FALSE
1989,410329,伊川县,FALSE
1991,410381,偃师市,FALSE
1994,410400,平顶山市本级,FALSE
1996,410402,新华区,FALSE
1998,410403,卫东区,FALSE
2000,410404,石龙区,FALSE
2002,410411,湛河区,FALSE
2004,410421,宝丰县,FALSE
2006,410422,叶县,FALSE
2008,410423,鲁山县,FALSE
2010,410425,郏县,FALSE
2012,410481,舞钢市,FALSE
2014,410482,汝州市,FALSE
2017,410500,安阳市本级,FALSE
2019,410502,文峰区,FALSE
2021,410503,北关区,FALSE
2023,410505,殷都区,FALSE
2025,410506,龙安区,FALSE
2027,410522,安阳县,FALSE
2029,410523,汤阴县,FALSE
2031,410526,滑县,FALSE
2033,410527,内黄县,FALSE
2035,410581,林州市,FALSE
2038,410600,鹤壁市本级,FALSE
2040,410602,鹤山区,FALSE
2042,410603,山城区,FALSE
2044,410611,淇滨区,FALSE
2046,410621,浚县,FALSE
2048,410622,淇县,FALSE
2051,410700,新乡市本级,FALSE
2053,410702,红旗区,FALSE
2055,410703,卫滨区,FALSE
2057,410704,凤泉区,FALSE
2059,410711,牧野区,FALSE
2061,410721,新乡县,FALSE
2063,410724,获嘉县,FALSE
2065,410725,原阳县,FALSE
2067,410726,延津县,FALSE
2069,410727,封丘县,FALSE
2071,410728,长垣县,FALSE
2073,410781,卫辉市,FALSE
2075,410782,辉县市,FALSE
2078,410800,焦作市本级,FALSE
2080,410802,解放区,FALSE
2082,410803,中站区,FALSE
2084,410804,马村区,FALSE
2086,410811,山阳区,FALSE
2088,410821,修武县,FALSE
2090,410822,博爱县,FALSE
2092,410823,武陟县,FALSE
2094,410825,温县,FALSE
2096,410881,济源市,FALSE
2098,410882,沁阳市,FALSE
2100,410883,孟州市,FALSE
2103,410900,濮阳市本级,FALSE
2105,410902,华龙区,FALSE
2107,410922,清丰县,FALSE
2109,410923,南乐县,FALSE
2111,410926,范县,FALSE
2113,410927,台前县,FALSE
2115,410928,濮阳县,FALSE
2118,411000,许昌市本级,FALSE
2120,411002,魏都区,FALSE
2122,411023,许昌县,FALSE
2124,411024,鄢陵县,FALSE
2126,411025,襄城县,FALSE
2128,411081,禹州市,FALSE
2130,411082,长葛市,FALSE
2133,411100,漯河市本级,FALSE
2135,411102,源汇区,FALSE
2137,411103,郾城区,FALSE
2139,411104,召陵区,FALSE
2141,411121,舞阳县,FALSE
2143,411122,临颍县,FALSE
2146,411200,三门峡市本级,FALSE
2148,411202,湖滨区,FALSE
2150,411221,渑池县,FALSE
2152,411222,陕县,FALSE
2154,411224,卢氏县,FALSE
2156,411281,义马市,FALSE
2158,411282,灵宝市,FALSE
2161,411300,南阳市本级,FALSE
2163,411302,宛城区,FALSE
2165,411303,卧龙区,FALSE
2167,411321,南召县,FALSE
2169,411322,方城县,FALSE
2171,411323,西峡县,FALSE
2173,411324,镇平县,FALSE
2175,411325,内乡县,FALSE
2177,411326,淅川县,FALSE
2179,411327,社旗县,FALSE
2181,411328,唐河县,FALSE
2183,411329,新野县,FALSE
2185,411330,桐柏县,FALSE
2187,411381,邓州市,FALSE
2190,411400,商丘市本级,FALSE
2192,411402,梁园区,FALSE
2194,411403,睢阳区,FALSE
2196,411421,民权县,FALSE
2198,411422,睢县,FALSE
2200,411423,宁陵县,FALSE
2202,411424,柘城县,FALSE
2204,411425,虞城县,FALSE
2206,411426,夏邑县,FALSE
2208,411481,永城市,FALSE
2211,411500,信阳市本级,FALSE
2213,411502,浉河区,FALSE
2215,411503,平桥区,FALSE
2217,411521,罗山县,FALSE
2219,411522,光山县,FALSE
2221,411523,新县,FALSE
2223,411524,商城县,FALSE
2225,411525,固始县,FALSE
2227,411526,潢川县,FALSE
2229,411527,淮滨县,FALSE
2231,411528,息县,FALSE
2234,411600,周口市本级,FALSE
2236,411602,川汇区,FALSE
2238,411621,扶沟县,FALSE
2240,411622,西华县,FALSE
2242,411623,商水县,FALSE
2244,411624,沈丘县,FALSE
2246,411625,郸城县,FALSE
2248,411626,淮阳县,FALSE
2250,411627,太康县,FALSE
2252,411628,鹿邑县,FALSE
2254,411681,项城市,FALSE
2257,411700,驻马店市本级,FALSE
2259,411702,驿城区,FALSE
2261,411721,西平县,FALSE
2263,411722,上蔡县,FALSE
2265,411723,平舆县,FALSE
2267,411724,正阳县,FALSE
2269,411725,确山县,FALSE
2271,411726,泌阳县,FALSE
2273,411727,汝南县,FALSE
2275,411728,遂平县,FALSE
2277,411729,新蔡县,FALSE
2281,420100,武汉市本级,FALSE
2283,420102,江岸区,FALSE
2285,420103,江汉区,FALSE
2287,420104,硚口区,FALSE
2289,420105,汉阳区,FALSE
2291,420106,武昌区,FALSE
2293,420107,青山区,FALSE
2295,420111,洪山区,FALSE
2297,420112,东西湖区,FALSE
2299,420113,汉南区,FALSE
2301,420114,蔡甸区,FALSE
2303,420115,江夏区,FALSE
2305,420116,黄陂区,FALSE
2307,420117,新洲区,FALSE
2310,420200,黄石市本级,FALSE
2312,420202,黄石港区,FALSE
